index,label
5797,63
5798,35
5799,98
5800,14
5801,48
5802,38
5803,73
5804,73
5805,52
5806,41
5807,0
5808,54
5809,53
5810,24
5811,37
5812,24
5813,37
5814,71
5815,71
5816,69
5817,13
5818,85
5819,87
5820,33
5821,54
5822,56
5823,90
5824,62
5825,4
5826,16
5827,59
5828,89
5829,38
5830,80
5831,31
5832,66
5833,35
5834,75
5835,31
5836,54
5837,56
5838,78
5839,41
5840,82
5841,44
5842,81
5843,66
5844,46
5845,23
5846,37
5847,68
5848,70
5849,49
5850,33
5851,69
5852,68
5853,40
5854,70
5855,48
5856,56
5857,17
5858,70
5859,82
5860,73
5861,83
5862,43
5863,0
5864,60
5865,9
5866,61
5867,79
5868,52
5869,60
5870,63
5871,48
5872,63
5873,78
5874,33
5875,71
5876,85
5877,4
5878,67
5879,22
5880,12
5881,62
5882,40
5883,8
5884,61
5885,0
5886,52
5887,70
5888,71
5889,80
5890,43
5891,4
5892,4
5893,85
5894,23
5895,21
5896,70
5897,43
5898,94
5899,41
5900,57
5901,56
5902,85
5903,91
5904,19
5905,66
5906,0
5907,67
5908,4
5909,73
5910,91
5911,91
5912,91
5913,83
5914,57
5915,63
5916,56
5917,53
5918,11
5919,47
5920,85
5921,36
5922,61
5923,74
5924,18
5925,52
5926,20
5927,71
5928,36
5929,96
5930,61
5931,48
5932,51
5933,99
5934,67
5935,73
5936,40
5937,33
5938,66
5939,23
5940,78
5941,68
5942,79
5943,24
5944,38
5945,34
5946,19
5947,48
5948,18
5949,64
5950,49
5951,71
5952,71
5953,49
5954,24
5955,13
5956,34
5957,85
5958,42
5959,35
5960,64
5961,30
5962,89
5963,17
5964,34
5965,60
5966,67
5967,54
5968,87
5969,85
5970,26
5971,0
5972,77
5973,51
5974,85
5975,62
5976,69
5977,85
5978,61
5979,43
5980,2
5981,74
5982,63
5983,22
5984,81
5985,59
5986,95
5987,98
5988,66
5989,87
5990,41
5991,40
5992,24
5993,62
5994,48
5995,24
5996,15
5997,68
5998,70
5999,23
6000,3
6001,18
6002,16
6003,69
6004,0
6005,33
6006,3
6007,21
6008,0
6009,95
6010,91
6011,17
6012,70
6013,69
6014,1
6015,8
6016,30
6017,30
6018,28
6019,67
6020,98
6021,64
6022,52
6023,53
6024,1
6025,98
6026,88
6027,27
6028,22
6029,72
6030,83
6031,23
6032,47
6033,68
6034,94
6035,82
6036,30
6037,11
6038,54
6039,63
6040,33
6041,41
6042,83
6043,54
6044,85
6045,35
6046,94
6047,62
6048,59
6049,62
6050,70
6051,72
6052,74
6053,89
6054,30
6055,37
6056,61
6057,16
6058,23
6059,67
6060,37
6061,45
6062,52
6063,89
6064,48
6065,24
6066,52
6067,80
6068,48
6069,58
6070,12
6071,92
6072,90
6073,24
6074,55
6075,85
6076,54
6077,41
6078,62
6079,94
6080,37
6081,85
6082,36
6083,60
6084,24
6085,34
6086,79
6087,24
6088,25
6089,9
6090,3
6091,38
6092,64
6093,64
6094,43
6095,57
6096,43
6097,80
6098,29
6099,0
6100,17
6101,52
6102,70
6103,34
6104,52
6105,80
6106,56
6107,23
6108,68
6109,34
6110,40
6111,38
6112,71
6113,21
6114,60
6115,63
6116,56
6117,58
6118,80
6119,31
6120,84
6121,3
6122,85
6123,18
6124,85
6125,52
6126,91
6127,26
6128,40
6129,69
6130,31
6131,13
6132,66
6133,82
6134,53
6135,22
6136,4
6137,52
6138,0
6139,24
6140,55
6141,20
6142,52
6143,94
6144,58
6145,11
6146,26
6147,63
6148,35
6149,91
6150,73
6151,89
6152,34
6153,80
6154,8
6155,62
6156,4
6157,37
6158,4
6159,21
6160,64
6161,63
6162,44
6163,64
6164,56
6165,22
6166,53
6167,0
6168,53
6169,0
6170,71
6171,24
6172,68
6173,95
6174,47
6175,8
6176,40
6177,34
6178,91
6179,49
6180,34
6181,68
6182,13
6183,96
6184,95
6185,75
6186,34
6187,54
6188,23
6189,40
6190,63
6191,25
6192,64
6193,7
6194,40
6195,51
6196,70
6197,57
6198,54
6199,57
6200,15
6201,43
6202,73
6203,48
6204,27
6205,73
6206,40
6207,97
6208,17
6209,21
6210,8
6211,85
6212,57
6213,85
6214,41
6215,66
6216,24
6217,9
6218,13
6219,0
6220,52
6221,43
6222,62
6223,37
6224,34
6225,61
6226,34
6227,53
6228,85
6229,97
6230,20
6231,23
6232,59
6233,20
6234,95
6235,33
6236,59
6237,94
6238,22
6239,50
6240,30
6241,70
6242,3
6243,80
6244,34
6245,24
6246,59
6247,62
6248,95
6249,96
6250,60
6251,40
6252,35
6253,0
6254,0
6255,80
6256,37
6257,24
6258,24
6259,71
6260,59
6261,96
6262,4
6263,57
6264,52
6265,11
6266,8
6267,61
6268,22
6269,91
6270,54
6271,67
6272,70
6273,0
6274,95
6275,60
6276,63
6277,44
6278,42
6279,48
6280,26
6281,23
6282,14
6283,71
6284,44
6285,8
6286,80
6287,30
6288,34
6289,22
6290,31
6291,53
6292,63
6293,83
6294,85
6295,52
6296,91
6297,39
6298,43
6299,87
6300,15
6301,70
6302,61
6303,13
6304,28
6305,8
6306,97
6307,24
6308,33
6309,7
6310,71
6311,12
6312,23
6313,29
6314,73
6315,94
6316,68
6317,54
6318,30
6319,52
6320,6
6321,53
6322,37
6323,85
6324,66
6325,8
6326,33
6327,48
6328,16
6329,94
6330,66
6331,85
6332,52
6333,59
6334,50
6335,63
6336,24
6337,23
6338,41
6339,81
6340,68
6341,68
6342,61
6343,40
6344,24
6345,71
6346,16
6347,5
6348,43
6349,95
6350,3
6351,70
6352,60
6353,81
6354,49
6355,73
6356,91
6357,3
6358,73
6359,52
6360,24
6361,24
6362,59
6363,85
6364,62
6365,24
6366,62
6367,96
6368,39
6369,63
6370,61
6371,87
6372,66
6373,41
6374,83
6375,55
6376,71
6377,85
6378,37
6379,89
6380,70
6381,49
6382,48
6383,54
6384,36
6385,95
6386,57
6387,3
6388,62
6389,40
6390,62
6391,63
6392,71
6393,79
6394,44
6395,33
6396,41
6397,53
6398,89
6399,80
6400,57
6401,63
6402,67
6403,70
6404,67
6405,52
6406,59
6407,49
6408,36
6409,11
6410,71
6411,87
6412,85
6413,53
6414,92
6415,96
6416,20
6417,50
6418,63
6419,8
6420,23
6421,60
6422,31
6423,21
6424,13
6425,68
6426,85
6427,31
6428,24
6429,43
6430,85
6431,46
6432,85
6433,84
6434,19
6435,20
6436,61
6437,3
6438,20
6439,61
6440,20
6441,11
6442,43
6443,48
6444,33
6445,79
6446,63
6447,35
6448,36
6449,8
6450,44
6451,25
6452,0
6453,89
6454,30
6455,8
6456,65
6457,20
6458,4
6459,64
6460,68
6461,23
6462,42
6463,54
6464,4
6465,15
6466,69
6467,42
6468,38
6469,43
6470,83
6471,73
6472,95
6473,85
6474,85
6475,60
6476,82
6477,23
6478,49
6479,52
6480,56
6481,43
6482,87
6483,20
6484,60
6485,85
6486,4
6487,64
6488,98
6489,95
6490,98
6491,22
6492,63
6493,89
6494,4
6495,29
6496,66
6497,29
6498,79
6499,43
6500,61
6501,85
6502,2
6503,85
6504,47
6505,53
6506,85
6507,23
6508,63
6509,64
6510,49
6511,28
6512,94
6513,94
6514,33
6515,4
6516,53
6517,85
6518,77
6519,85
6520,92
6521,21
6522,8
6523,76
6524,34
6525,24
6526,67
6527,33
6528,56
6529,68
6530,23
6531,69
6532,78
6533,61
6534,48
6535,44
6536,53
6537,84
6538,31
6539,25
6540,81
6541,24
6542,18
6543,58
6544,74
6545,41
6546,40
6547,48
6548,56
6549,36
6550,62
6551,62
6552,33
6553,22
6554,33
6555,59
6556,48
6557,68
6558,79
6559,71
6560,48
6561,42
6562,33
6563,71
6564,62
6565,33
6566,42
6567,31
6568,22
6569,60
6570,86
6571,24
6572,68
6573,11
6574,70
6575,85
6576,68
6577,66
6578,79
6579,66
6580,56
6581,54
6582,23
6583,64
6584,48
6585,43
6586,60
6587,37
6588,31
6589,73
6590,91
6591,20
6592,96
6593,71
6594,20
6595,42
6596,73
6597,41
6598,49
6599,89
6600,84
6601,53
6602,79
6603,85
6604,0
6605,38
6606,28
6607,52
6608,5
6609,85
6610,68
6611,2
6612,52
6613,73
6614,41
6615,11
6616,70
6617,64
6618,78
6619,20
6620,52
6621,60
6622,4
6623,68
6624,64
6625,47
6626,3
6627,24
6628,57
6629,46
6630,61
6631,8
6632,24
6633,41
6634,53
6635,94
6636,76
6637,24
6638,30
6639,66
6640,89
6641,83
6642,81
6643,59
6644,25
6645,48
6646,3
6647,53
6648,70
6649,56
6650,49
6651,63
6652,8
6653,85
6654,43
6655,20
6656,28
6657,48
6658,94
6659,14
6660,53
6661,60
6662,36
6663,62
6664,14
6665,85
6666,97
6667,45
6668,89
6669,24
6670,69
6671,27
6672,11
6673,85
6674,49
6675,3
6676,87
6677,92
6678,46
6679,8
6680,33
6681,8
6682,71
6683,57
6684,76
6685,33
6686,48
6687,82
6688,85
6689,61
6690,4
6691,85
6692,8
6693,4
6694,3
6695,31
6696,85
6697,53
6698,20
6699,85
6700,78
6701,13
6702,3
6703,40
6704,64
6705,42
6706,74
6707,73
6708,70
6709,91
6710,61
6711,5
6712,81
6713,48
6714,91
6715,31
6716,91
6717,23
6718,4
6719,34
6720,2
6721,39
6722,24
6723,75
6724,40
6725,85
6726,80
6727,95
6728,63
6729,51
6730,48
6731,33
6732,24
6733,42
6734,37
6735,34
6736,85
6737,14
6738,57
6739,67
6740,51
6741,53
6742,48
6743,70
6744,8
6745,88
6746,11
6747,24
6748,24
6749,86
6750,57
6751,88
6752,63
6753,64
6754,70
6755,62
6756,75
6757,52
6758,35
6759,30
6760,39
6761,22
6762,37
6763,81
6764,89
6765,38
6766,94
6767,66
6768,59
6769,49
6770,94
6771,66
6772,15
6773,52
6774,61
6775,64
6776,40
6777,20
6778,89
6779,16
6780,6
6781,76
6782,41
6783,53
6784,66
6785,8
6786,62
6787,92
6788,78
6789,31
6790,37
6791,49
6792,64
6793,50
6794,59
6795,22
6796,75
6797,24
6798,71
6799,89
6800,41
6801,94
6802,34
6803,9
6804,85
6805,64
6806,57
6807,64
6808,31
6809,94
6810,67
6811,66
6812,60
6813,3
6814,81
6815,4
6816,60
6817,66
6818,27
6819,43
6820,52
6821,62
6822,85
6823,79
6824,31
6825,59
6826,24
6827,57
6828,62
6829,52
6830,37
6831,54
6832,51
6833,54
6834,85
6835,47
6836,96
6837,75
6838,73
6839,62
6840,62
6841,21
6842,64
6843,98
6844,29
6845,62
6846,52
6847,70
6848,26
6849,38
6850,73
6851,31
6852,61
6853,50
6854,91
6855,94
6856,13
6857,41
6858,85
6859,0
6860,40
6861,13
6862,33
6863,8
6864,71
6865,66
6866,89
6867,95
6868,87
6869,79
6870,60
6871,75
6872,31
6873,49
6874,85
6875,0
6876,54
6877,24
6878,61
6879,74
6880,31
6881,33
6882,31
6883,70
6884,4
6885,64
6886,9
6887,21
6888,18
6889,81
6890,61
6891,97
6892,80
6893,36
6894,81
6895,44
6896,54
6897,70
6898,52
6899,40
6900,24
6901,91
6902,48
6903,85
6904,12
6905,11
6906,54
6907,58
6908,71
6909,62
6910,30
6911,13
6912,5
6913,82
6914,48
6915,48
6916,56
6917,38
6918,66
6919,20
6920,3
6921,15
6922,57
6923,35
6924,43
6925,18
6926,47
6927,70
6928,62
6929,49
6930,89
6931,53
6932,76
6933,79
6934,78
6935,15
6936,62
6937,48
6938,63
6939,62
6940,31
6941,96
6942,28
6943,20
6944,62
6945,33
6946,21
6947,41
6948,85
6949,8
6950,56
6951,66
6952,73
6953,71
6954,13
6955,49
6956,53
6957,60
6958,8
6959,28
6960,24
6961,68
6962,20
6963,76
6964,46
6965,82
6966,68
6967,13
6968,3
6969,65
6970,21
6971,20
6972,24
6973,52
6974,33
6975,53
6976,3
6977,7
6978,9
6979,38
6980,79
6981,12
6982,48
6983,52
6984,15
6985,85
6986,85
6987,85
6988,23
6989,58
6990,33
6991,40
6992,59
6993,82
6994,94
6995,20
6996,26
6997,89
6998,88
6999,6
7000,35
7001,11
7002,44
7003,7
7004,42
7005,96
7006,35
7007,53
7008,91
7009,69
7010,48
7011,85
7012,7
7013,85
7014,56
7015,89
7016,79
7017,82
7018,31
7019,6
7020,43
7021,61
7022,0
7023,6
7024,61
7025,70
7026,12
7027,8
7028,43
7029,48
7030,67
7031,96
7032,31
7033,86
7034,79
7035,62
7036,64
7037,26
7038,40
7039,71
7040,70
7041,53
7042,30
7043,85
7044,43
7045,49
7046,85
7047,92
7048,95
7049,53
7050,94
7051,13
7052,29
7053,20
7054,40
7055,29
7056,62
7057,68
7058,15
7059,29
7060,63
7061,0
7062,83
7063,24
7064,35
7065,66
7066,18
7067,50
7068,13
7069,56
7070,3
7071,24
7072,39
7073,8
7074,57
7075,79
7076,34
7077,46
7078,89
7079,3
7080,13
7081,30
7082,24
7083,81
7084,35
7085,65
7086,89
7087,11
7088,4
7089,39
7090,46
7091,79
7092,36
7093,86
7094,21
7095,24
7096,43
7097,49
7098,68
7099,0
7100,60
7101,24
7102,68
7103,71
7104,32
7105,41
7106,21
7107,49
7108,19
7109,48
7110,66
7111,25
7112,41
7113,40
7114,66
7115,44
7116,12
7117,48
7118,73
7119,48
7120,70
7121,13
7122,54
7123,57
7124,42
7125,81
7126,57
7127,33
7128,24
7129,62
7130,35
7131,41
7132,85
7133,68
7134,57
7135,63
7136,61
7137,88
7138,40
7139,62
7140,41
7141,80
7142,49
7143,43
7144,48
7145,68
7146,63
7147,19
7148,95
7149,85
7150,64
7151,95
7152,15
7153,94
7154,71
7155,85
7156,4
7157,19
7158,33
7159,79
7160,13
7161,79
7162,66
7163,35
7164,33
7165,23
7166,81
7167,49
7168,62
7169,85
7170,91
7171,88
7172,48
7173,64
7174,75
7175,4
7176,29
7177,18
7178,94
7179,53
7180,49
7181,92
7182,81
7183,70
7184,98
7185,50
7186,33
7187,62
7188,17
7189,43
7190,57
7191,23
7192,34
7193,80
7194,38
7195,3
7196,26
7197,70
7198,90
7199,53
7200,48
7201,52
7202,13
7203,62
7204,9
7205,31
7206,44
7207,89
7208,11
7209,48
7210,52
7211,19
7212,68
7213,24
7214,60
7215,96
7216,69
7217,49
7218,62
7219,46
7220,38
7221,21
7222,95
7223,43
7224,24
7225,2
7226,79
7227,89
7228,22
7229,4
7230,64
7231,98
7232,70
7233,8
7234,37
7235,36
7236,61
7237,64
7238,64
7239,85
7240,2
7241,73
7242,8
7243,7
7244,40
7245,79
7246,33
7247,59
7248,85
7249,48
7250,81
7251,89
7252,53
7253,76
7254,73
7255,4
7256,96
7257,3
7258,14
7259,85
7260,40
7261,54
7262,38
7263,38
7264,65
7265,73
7266,43
7267,69
7268,83
7269,26
7270,87
7271,37
7272,30
7273,89
7274,31
7275,16
7276,43
7277,24
7278,75
7279,33
7280,3
7281,44
7282,58
7283,63
7284,52
7285,81
7286,48
7287,83
7288,41
7289,48
7290,35
7291,89
7292,4
7293,31
7294,44
7295,45
7296,85
7297,85
7298,19
7299,85
7300,69
7301,21
7302,95
7303,87
7304,3
7305,85
7306,56
7307,20
7308,15
7309,87
7310,35
7311,12
7312,24
7313,70
7314,31
7315,24
7316,71
7317,79
7318,73
7319,85
7320,89
7321,4
7322,67
7323,14
7324,74
7325,85
7326,23
7327,94
7328,82
7329,73
7330,31
7331,39
7332,60
7333,26
7334,70
7335,76
7336,24
7337,68
7338,19
7339,73
7340,24
7341,36
7342,79
7343,40
7344,34
7345,85
7346,43
7347,89
7348,49
7349,57
7350,53
7351,54
7352,55
7353,88
7354,42
7355,0
7356,94
7357,29
7358,69
7359,28
7360,96
7361,54
7362,53
7363,68
7364,0
7365,53
7366,4
7367,37
7368,92
7369,70
7370,3
7371,67
7372,40
7373,34
7374,20
7375,97
7376,13
7377,0
7378,33
7379,46
7380,24
7381,24
7382,90
7383,41
7384,52
7385,24
7386,4
7387,8
7388,85
7389,21
7390,16
7391,81
7392,48
7393,59
7394,85
7395,28
7396,23
7397,60
7398,71
7399,7
7400,91
7401,53
7402,71
7403,24
7404,79
7405,79
7406,57
7407,66
7408,33
7409,53
7410,49
7411,43
7412,79
7413,24
7414,52
7415,57
7416,41
7417,79
7418,57
7419,60
7420,61
7421,96
7422,81
7423,20
7424,0
7425,43
7426,43
7427,79
7428,61
7429,68
7430,49
7431,16
7432,85
7433,33
7434,19
7435,45
7436,0
7437,94
7438,59
7439,48
7440,85
7441,13
7442,70
7443,98
7444,35
7445,42
7446,49
7447,35
7448,68
7449,42
7450,96
7451,68
7452,71
7453,53
7454,23
7455,40
7456,29
7457,62
7458,24
7459,16
7460,29
7461,68
7462,60
7463,89
7464,23
7465,61
7466,73
7467,34
7468,75
7469,43
7470,57
7471,74
7472,64
7473,54
7474,12
7475,64
7476,63
7477,85
7478,73
7479,71
7480,53
7481,40
7482,61
7483,70
7484,12
7485,66
7486,47
7487,45
7488,60
7489,78
7490,21
7491,63
7492,68
7493,56
7494,4
7495,21
7496,96
7497,30
7498,90
7499,3
7500,56
7501,79
7502,91
7503,34
7504,52
7505,62
7506,7
7507,8
7508,13
7509,85
7510,96
7511,87
7512,85
7513,63
7514,41
7515,83
7516,31
7517,75
7518,57
7519,94
7520,35
7521,52
7522,91
7523,54
7524,40
7525,63
7526,68
7527,33
7528,3
7529,40
7530,56
7531,96
7532,71
7533,85
7534,59
7535,81
7536,55
7537,85
7538,52
7539,10
7540,53
7541,18
7542,20
7543,21
7544,41
7545,34
7546,68
7547,0
7548,68
7549,22
7550,16
7551,49
7552,60
7553,78
7554,98
7555,83
7556,14
7557,80
7558,26
7559,4
7560,89
7561,34
7562,8
7563,18
7564,28
7565,94
7566,71
7567,48
7568,40
7569,48
7570,3
7571,24
7572,33
7573,7
7574,73
7575,85
7576,31
7577,59
7578,70
7579,37
7580,70
7581,85
7582,66
7583,80
7584,8
7585,24
7586,53
7587,26
7588,53
7589,52
7590,89
7591,62
7592,98
7593,53
7594,45
7595,4
7596,46
7597,52
7598,54
7599,13
7600,95
7601,18
7602,49
7603,24
7604,94
7605,24
7606,94
7607,94
7608,6
7609,49
7610,96
7611,52
7612,85
7613,64
7614,34
7615,8
7616,82
7617,36
7618,85
7619,66
7620,7
7621,38
7622,61
7623,63
7624,95
7625,20
7626,20
7627,29
7628,89
7629,53
7630,43
7631,52
7632,88
7633,20
7634,53
7635,43
7636,63
7637,74
7638,70
7639,34
7640,48
7641,94
7642,62
7643,15
7644,62
7645,96
7646,8
7647,63
7648,3
7649,68
7650,49
7651,21
7652,62
7653,54
7654,53
7655,0
7656,81
7657,33
7658,13
7659,21
7660,37
7661,88
7662,63
7663,61
7664,34
7665,66
7666,52
7667,5
7668,68
7669,35
7670,4
7671,64
7672,74
7673,66
7674,24
7675,44
7676,88
7677,55
7678,90
7679,53
7680,3
7681,71
7682,20
7683,82
7684,24
7685,2
7686,54
7687,74
7688,80
7689,0
7690,71
7691,66
7692,59
7693,13
7694,94
7695,33
7696,33
7697,48
7698,85
7699,71
7700,38
7701,68
7702,54
7703,49
7704,38
7705,59
7706,40
7707,16
7708,66
7709,60
7710,15
7711,38
7712,10
7713,4
7714,62
7715,94
7716,36
7717,72
7718,41
7719,47
7720,54
7721,68
7722,11
7723,55
7724,66
7725,49
7726,24
7727,5
7728,15
7729,36
7730,57
7731,20
7732,68
7733,96
7734,83
7735,80
7736,37
7737,40
7738,89
7739,8
7740,18
7741,96
7742,35
7743,5
7744,70
7745,54
7746,71
7747,62
7748,87
7749,41
7750,8
7751,94
7752,78
7753,6
7754,33
7755,82
7756,89
7757,66
7758,24
7759,48
7760,31
7761,46
7762,24
7763,66
7764,34
7765,94
7766,68
7767,85
7768,45
7769,73
7770,28
7771,0
7772,96
7773,62
7774,85
7775,20
7776,24
7777,24
7778,34
7779,30
7780,15
7781,80
7782,44
7783,33
7784,15
7785,61
7786,96
7787,77
7788,24
7789,64
7790,53
7791,73
7792,4
7793,62
7794,44
7795,89
7796,83
7797,20
7798,91
7799,68
7800,57
7801,24
7802,87
7803,2
7804,71
7805,20
7806,85
7807,73
7808,3
7809,39
7810,48
7811,85
7812,84
7813,82
7814,70
7815,33
7816,13
7817,21
7818,31
7819,4
7820,20
7821,61
7822,48
7823,81
7824,71
7825,70
7826,35
7827,52
7828,50
7829,43
7830,21
7831,52
7832,34
7833,26
7834,17
7835,31
7836,30
7837,66
7838,53
7839,74
7840,79
7841,38
7842,5
7843,57
7844,71
7845,60
7846,57
7847,73
7848,21
7849,20
7850,24
7851,68
7852,71
7853,40
7854,63
7855,53
7856,23
7857,40
7858,85
7859,43
7860,73
7861,0
7862,8
7863,89
7864,62
7865,64
7866,7
7867,60
7868,39
7869,53
7870,84
7871,66
7872,85
7873,20
7874,78
7875,78
7876,35
7877,37
7878,40
7879,85
7880,39
7881,63
7882,33
7883,40
7884,8
7885,25
7886,67
7887,86
7888,4
7889,85
7890,24
7891,75
7892,61
7893,73
7894,66
7895,43
7896,96
7897,66
7898,68
7899,40
7900,52
7901,61
7902,24
7903,91
7904,63
7905,34
7906,41
7907,52
7908,7
7909,53
7910,23
7911,4
7912,4
7913,87
7914,66
7915,20
7916,29
7917,20
7918,33
7919,76
7920,85
7921,12
7922,12
7923,53
7924,34
7925,33
7926,48
7927,3
7928,73
7929,0
7930,0
7931,69
7932,3
7933,0
7934,5
7935,78
7936,87
7937,33
7938,81
7939,24
7940,62
7941,57
7942,12
7943,63
7944,18
7945,24
7946,70
7947,66
7948,59
7949,8
7950,42
7951,62
7952,43
7953,30
7954,73
7955,2
7956,26
7957,55
7958,63
7959,94
7960,15
7961,96
7962,23
7963,73
7964,18
7965,41
7966,63
7967,20
7968,26
7969,19
7970,69
7971,24
7972,85
7973,63
7974,4
7975,39
7976,24
7977,23
7978,3
7979,74
7980,85
7981,4
7982,87
7983,90
7984,68
7985,85
7986,70
7987,41
7988,85
7989,6
7990,42
7991,82
7992,68
7993,94
7994,68
7995,12
7996,53
7997,41
7998,61
7999,84
8000,6
8001,46
8002,46
8003,5
8004,53
8005,40
8006,12
8007,94
8008,20
8009,4
8010,47
8011,81
8012,56
8013,57
8014,85
8015,21
8016,85
8017,31
8018,20
8019,53
8020,70
8021,91
8022,48
8023,85
8024,60
8025,53
8026,89
8027,42
8028,58
8029,62
8030,96
8031,58
8032,55
8033,79
8034,52
8035,60
8036,4
8037,75
8038,2
8039,62
8040,24
8041,34
8042,13
8043,15
8044,79
8045,83
8046,85
8047,64
8048,95
8049,66
8050,52
8051,66
8052,49
8053,70
8054,31
8055,79
8056,8
8057,33
8058,31
8059,80
8060,13
8061,53
8062,56
8063,80
8064,80
8065,66
8066,85
8067,33
8068,38
8069,31
8070,3
8071,31
8072,54
8073,38
8074,13
8075,87
8076,70
8077,4
8078,20
8079,4
8080,15
8081,40
8082,58
8083,40
8084,2
8085,81
8086,29
8087,34
8088,57
8089,12
8090,61
8091,40
8092,66
8093,70
8094,96
8095,85
8096,61
8097,52
8098,73
8099,70
8100,43
8101,97
8102,56
8103,17
8104,51
8105,75
8106,70
8107,52
8108,15
8109,63
8110,36
8111,54
8112,64
8113,33
8114,20
8115,40
8116,85
8117,97
8118,4
8119,43
8120,91
8121,38
8122,43
8123,94
8124,3
8125,35
8126,37
8127,21
8128,68
8129,49
8130,74
8131,0
8132,34
8133,5
8134,24
8135,0
8136,83
8137,49
8138,4
8139,36
8140,55
8141,85
8142,48
8143,94
8144,63
8145,43
8146,86
8147,68
8148,41
8149,4
8150,3
8151,63
8152,75
8153,21
8154,43
8155,3
8156,70
8157,23
8158,61
8159,88
8160,30
8161,44
8162,66
8163,60
8164,88
8165,57
8166,53
8167,24
8168,62
8169,31
8170,24
8171,79
8172,68
8173,71
8174,68
8175,76
8176,20
8177,85
8178,63
8179,4
8180,53
8181,43
8182,63
8183,48
8184,63
8185,63
8186,43
8187,6
8188,14
8189,74
8190,23
8191,89
8192,91
8193,64
8194,57
8195,33
8196,68
8197,73
8198,57
8199,70
8200,42
8201,38
8202,39
8203,83
8204,62
8205,7
8206,41
8207,68
8208,96
8209,48
8210,50
8211,35
8212,85
8213,79
8214,63
8215,71
8216,64
8217,86
8218,21
8219,7
8220,73
8221,68
8222,21
8223,53
8224,85
8225,4
8226,33
8227,79
8228,0
8229,85
8230,81
8231,68
8232,48
8233,81
8234,14
8235,64
8236,94
8237,24
8238,85
8239,36
8240,52
8241,16
8242,98
8243,53
8244,0
8245,71
8246,59
8247,38
8248,71
8249,53
8250,94
8251,73
8252,33
8253,98
8254,24
8255,78
8256,79
8257,48
8258,85
8259,91
8260,18
8261,63
8262,62
8263,31
8264,9
8265,11
8266,95
8267,83
8268,48
8269,20
8270,96
8271,4
8272,28
8273,18
8274,40
8275,74
8276,40
8277,48
8278,56
8279,67
8280,24
8281,68
8282,28
8283,60
8284,90
8285,45
8286,20
8287,79
8288,95
8289,62
8290,85
8291,62
8292,43
8293,4
8294,21
8295,41
8296,28
8297,60
8298,46
8299,85
8300,48
8301,18
8302,0
8303,70
8304,52
8305,7
8306,24
8307,52
8308,21
8309,79
8310,94
8311,41
8312,71
8313,58
8314,57
8315,11
8316,85
8317,15
8318,29
8319,79
8320,75
8321,66
8322,63
8323,18
8324,66
8325,0
8326,68
8327,0
8328,43
8329,85
8330,43
8331,70
8332,71
8333,21
8334,88
8335,51
8336,71
8337,53
8338,91
8339,11
8340,24
8341,40
8342,85
8343,15
8344,70
8345,7
8346,52
8347,34
8348,70
8349,84
8350,68
8351,81
8352,53
8353,73
8354,33
8355,34
8356,53
8357,12
8358,34
8359,79
8360,49
8361,61
8362,37
8363,14
8364,63
8365,70
8366,80
8367,95
8368,28
8369,87
8370,82
8371,41
8372,24
8373,49
8374,62
8375,11
8376,87
8377,20
8378,74
8379,33
8380,68
8381,84
8382,31
8383,48
8384,96
8385,78
8386,33
8387,68
8388,49
8389,54
8390,34
8391,85
8392,95
8393,66
8394,35
8395,79
8396,85
8397,53
8398,52
8399,53
8400,95
8401,33
8402,8
8403,63
8404,54
8405,26
8406,31
8407,79
8408,59
8409,66
8410,74
8411,87
8412,96
8413,0
8414,24
8415,33
8416,99
8417,41
8418,38
8419,88
8420,79
8421,60
8422,18
8423,73
8424,18
8425,21
8426,82
8427,60
8428,73
8429,33
8430,66
8431,82
8432,41
8433,70
8434,71
8435,87
8436,47
8437,76
8438,38
8439,98
8440,95
8441,85
8442,41
8443,62
8444,44
8445,35
8446,23
8447,89
8448,35
8449,40
8450,23
8451,70
8452,70
8453,48
8454,8
8455,58
8456,37
8457,90
8458,43
8459,71
8460,89
8461,96
8462,40
8463,84
8464,27
8465,35
8466,68
8467,64
8468,89
8469,87
8470,47
8471,45
8472,73
8473,70
8474,95
8475,56
8476,14
8477,40
8478,59
8479,79
8480,62
8481,58
8482,68
8483,52
8484,69
8485,34
8486,24
8487,62
8488,85
8489,90
8490,61
8491,74
8492,40
8493,90
8494,54
8495,68
8496,49
8497,43
8498,50
8499,45
8500,84
8501,80
8502,14
8503,4
8504,53
8505,59
8506,75
8507,54
8508,70
8509,85
8510,28
8511,85
8512,12
8513,63
8514,12
8515,50
8516,95
8517,79
8518,34
8519,87
8520,23
8521,83
8522,30
8523,96
8524,33
8525,82
8526,4
8527,43
8528,35
8529,39
8530,67
8531,94
8532,73
8533,52
8534,68
8535,13
8536,91
8537,53
8538,75
8539,31
8540,38
8541,0
8542,55
8543,52
8544,31
8545,44
8546,7
8547,94
8548,6
8549,83
8550,53
8551,4
8552,53
8553,75
8554,61
8555,56
8556,20
8557,52
8558,9
8559,24
8560,85
8561,54
8562,53
8563,8
8564,61
8565,86
8566,61
8567,24
8568,25
8569,58
8570,60
8571,39
8572,13
8573,48
8574,34
8575,79
8576,27
8577,4
8578,0
8579,71
8580,89
8581,82
8582,14
8583,75
8584,83
8585,90
8586,63
8587,53
8588,4
8589,57
8590,64
8591,57
8592,28
8593,38
8594,66
8595,70
